1	2.194578171	2.319292784	0.368103117	1.460119843	2.3077	308.3306	70.5	2.528770767	1.208117927	1	5	6.1	3.8	1	1.19854E-05	0.952034139	0.00023914	0.047714736	4	0.232669698
1	1.139345765	1.195928693	0.200443491	0.994537771	1.7614	192.2998	29.26	2.350346845	0.247457151	2	2	999	9.5	0	0.992119316	0	0	0.007880684	3	0.196275207
1	1.645076036	1.747926593	0.525589645	1.267360449	1.8251	232.2777	72.19	0.892280102	0.884081487	3	4	9.2	4.9	0	0.003103128	0.015552481	4.91813E-05	0.98129521	2	0.165455223
1	2.398873568	2.072909832	0	1.648661137	2.6648	327.4869	35.02	3.829578017	2.218976653	0	3	999	9	0	0.975496632	0	0	0.024503368	5	0.187464638
1	2.085450411	2.520103931	0.021553054	1.897679448	3.2774	430.9413	40.62	3.177293325	0.695534842	0	4	999	10	0	0.997494407	0	0	0.002505593	7	0.123239423
1	1.923394561	1.338568926	0	1.055209756	2.3996	277.4024	3.24	5.39651186	3.70488615	0	1	999	9.1	0	0.980437696	0	0	0.019562304	3	0.13671397
1	1.016514063	1.145127892	0.492366821	1.253845215	1.7966	226.2715	75.27	1.877363448	1.758043308	2	5	7.9	-999	0	0	0.240253073	0	0.759746927	4	0.127571136
1	2.426517248	1.784175038	0.238472402	1.646369696	2.249	313.7805	36.86	3.073710507	2.719814083	1	4	999	7.5	0	0.557311634	0	0	0.442688366	1	0.219631772
1	1.880106449	1.926041365	0.263879269	1.764949799	2.8183	358.4486	35.94	3.082530893	2.670095173	1	4	999	7.6	0	0.61313682	0	0	0.38686318	7	0.222535628
1	2.032805443	1.894041419	0.013428809	1.467266917	2.013	253.3414	11.41	2.231153724	2.054721038	0	3	999	7.1	0	0.333860575	0	0	0.666139425	0	0.120316005
1	2.12561202	2.538829327	0	1.589060783	2.4731	344.7912	49.85	4.7634777	4.7634777	0	5	999	-999	0	0	0	0	1	3	0.186641241
1	2.753887415	2.785817623	0.341757655	2.181972265	3.3655	414.5381	43.78	3.385156481	1.233921819	1	4	999	9.6	0	0.993729988	0	0	0.006270012	7	0.171766073
1	1.963850975	1.824104786	0	1.259947777	2.4163	330.4017	89.55	3.836916554	3.836916382	0	5	999	1	0	3.98107E-07	0	0	0.999999602	4	0.145822308
1	1.54986155	1.729071617	0.31054908	1.48582828	2.282	289.3685	49.77	1.328546556	-0.909732602	1	4	999	9.7	0	0.995013121	0	0	0.004986879	5	0.134809826
1	2.078189611	2.700083256	0.197880074	1.867330432	2.3918	309.3649	74.07	2.048588244	1.747562591	1	6	999	7.4	0	0.5	0	0	0.5	6	0.136291322
1	2.1209445	3.462524891	0.271947503	2.246644735	3.8947	521.0404	106.97	4.008010611	4.008010611	1	7	999	-999	0	0	0	0	1	8	0.196503218
1	2.38970089	2.276941299	0	1.453939676	2.4652	320.3842	36.69	2.815904455	2.802394441	0	4	999	5.9	0	0.03065343	0	0	0.96934657	3	0.105736951
1	2.087985516	2.181889534	0.257488221	1.83601284	2.3105	295.3747	32.7	2.621160837	0.929535127	1	3	999	9.1	0	0.980437696	0	0	0.019562304	0	0.1997027
1	1.722308755	1.881608248	0.562158525	1.05552268	1.9622	240.2997	41.13	2.411048009	2.411034287	2	3	999	2.9	0	3.16218E-05	0	0	0.999968378	4	0.143615937
1	2.331371546	2.764638901	0.268810183	1.700903773	2.4643	336.3407	83.55	2.494702408	2.282281571	1	6	7.6	-999	0	0	0.38686318	0	0.61313682	3	0.139823817
1	1.341900826	1.102700114	0.044775996	0.927057505	1.8006	231.2896	29.54	2.16685364	1.128897049	0	3	999	8.4	0	0.909090909	0	0	0.090909091	3	0.150990618
1	1.902717233	1.665410519	0.247962639	1.047814012	2.0522	249.3494	12.03	4.32226886	3.626317259	1	1	999	8	0	0.799239991	0	0	0.200760009	2	0.22716352
1	1.494849086	1.212780476	0	0.903540075	2.1285	239.3545	3.24	4.237193618	2.639940315	0	1	999	9	0	0.975496632	0	0	0.024503368	5	0.187106057
1	2.212874889	1.970877171	0	1.205448747	2.0356	251.3256	21.06	3.368614716	2.750373199	0	3	999	7.9	0	0.759746927	0	0	0.240253073	4	0.206125164
1	1.677680612	1.453929663	0.28043884	1.400378585	2.7508	311.4599	23.47	3.920497862	2.134907136	1	2	999	9.2	0	0.984398338	0	0	0.015601662	7	0
1	2.000191689	3.295308352	0.477394402	2.187835693	3.2106	434.4965	100.9	2.542690802	2.542690802	2	6	999	-999	0	0	0	0	1	4	0.083090566
1	1.902035236	3.342369318	0.275643229	2.226609707	3.7899	504.5861	106.97	3.64326661	3.64326661	1	7	999	-999	0	0	0	0	1	8	0.034461781
1	1.994970083	3.266964674	0.456436485	2.107623339	3.6333	476.576	100.9	3.386620956	3.386620956	2	6	999	-999	0	0	0	0	1	7	0.182694259
1	1.484683275	1.432856321	0.218576625	1.049433112	2.3281	269.3804	21.26	4.449042747	1.602670704	1	2	999	10.6	0	0.999369441	0	0	0.000630559	8	0.210927892
1	2.411274433	2.13668704	0	1.452058196	2.4583	293.4051	11.41	3.752695189	1.153331183	0	3	999	10	0	0.997494407	0	0	0.002505593	5	0.18197134
1	1.549499989	1.496446013	0.509208202	1.190991521	1.7447	287.1095	75.27	1.411688242	1.292368103	2	5	7.9	-999	0	0	0.240253073	0	0.759746927	4	0.074444645
1	2.140787125	2.702671766	0	3.504298449	3.1353	420.4799	81.05	1.478084241	1.426630727	0	9	999	6.5	0	0.11181577	0	0	0.88818423	8	0.165178338
1	1.977906108	1.454246521	0.245056629	0.92538923	1.9756	310.1857	34.4	3.114436302	0.559111097	1	3	999	10.1	0	0.998008711	0	0	0.001991289	2	0.169832951
1	1.408584595	1.66975522	0.313685298	1.051954269	1.8112	271.153	32.34	3.150573157	3.150486581	1	3	999	3.7	0	0.000199486	0	0	0.999800514	4	0.132817278
1	1.816345453	1.61980474	0	0.89680028	2.3622	334.25	12.47	4.016247631	2.607873341	0	2	999	8.8	0	0.961713496	0	0	0.038286504	6	0.202250207
1	1.695931673	2.099279404	0.379537284	1.669221163	2.3924	344.2465	67.59	2.649307284	0.744218806	3	5	999	9.3	0	0.987567265	0	0	0.012432735	7	0.149229763
1	2.045050859	2.278115511	0.037138186	1.526220798	4.2752	574.5629	46.61	8.249472112	7.028333051	0	4	999	8.6	0	0.940649057	0	0	0.059350943	16	0.217790951
1	2.174654245	3.451770782	0.45266211	2.301496267	3.2683	430.5325	93.06	2.623042263	2.623042263	2	6	999	-999	0	0	0	0	1	4	0.155216277
1	1.730484247	1.324650168	0	1.03368938	2.5835	293.4447	3.24	4.930123198	3.144532472	0	1	999	9.2	0	0.984398338	0	0	0.015601662	3	0.048835182
1	1.538246393	1.372527242	0	0.996387661	2.7508	311.4599	12.47	4.851846708	3.443472417	0	2	999	8.8	0	0.961713496	0	0	0.038286504	7	0.225573701
1	2.099966288	2.955890179	0	2.506514549	3.0345	385.5019	69.64	2.184687377	1.772245462	0	7	999	7.6	0	0.61313682	0	0	0.38686318	6	0.2114067
1	1.018456697	1.15237987	0.492063195	1.25238657	1.6557	212.245	75.27	1.392054159	1.27273402	2	5	7.9	-999	0	0	0.240253073	0	0.759746927	3	0.181227468
1	1.166449428	1.220117211	0.495765984	1.259533405	1.7536	224.2557	75.27	1.645028011	1.525707872	2	5	7.9	-999	0	0	0.240253073	0	0.759746927	4	0.012385979
1	1.082140565	1.41300416	0.169324383	1.114920735	1.8113	221.2947	30.49	3.341142447	2.026733173	1	3	999	8.7	0	0.952273279	0	0	0.047726721	5	0.129483788
1	1.751706123	1.265313745	0	1.017409563	2.5835	293.4447	3.24	5.708034951	3.226276468	0	1	999	10	0	0.997494407	0	0	0.002505593	4	0.204852079
1	1.079321265	1.561363339	0.518777609	1.156967402	1.6949	208.2563	50.36	1.853309535	1.853298635	2	4	999	2.8	0	2.51182E-05	0	0	0.999974882	5	0.214211471
1	0.81575191	1.34117496	0.629300833	1.029644728	1.4132	236.4797	58.56	1.837223134	1.837223134	2	4	999	-999	0	0	0	0	1	4	0.191675526
1	0.893327355	1.540444493	0.621434331	1.032779336	1.5009	237.0938	72.19	1.756378292	1.756205444	3	4	10.8	-999	0	0	0.000397949	0	0.999602051	3	0.136945311
1	2.031413317	2.431279182	0	1.790454745	3.1961	394.5054	49.85	3.932852512	3.155568288	0	5	999	8.1	0	0.833662469	0	0	0.166337531	8	0.137062056
1	2.741930008	2.708671093	0.239737928	2.116632223	3.6677	446.626	52.81	4.702687345	2.698800049	2	5	999	9.4	0	0.99009901	0	0	0.00990099	6	0.20931015
1	1.646875739	2.021838188	0.213143408	1.486496449	2.3065	290.3599	69.04	3.841951817	3.222634502	1	6	999	7.9	0	0.759746927	0	0	0.240253073	8	0.129564833
1	2.224555254	1.892260075	0.360780537	1.085057497	2.2264	295.3533	31.92	2.772500752	1.545997202	1	3	999	8.6	0	0.940649057	0	0	0.059350943	3	0.127571136
1	1.312068224	1.339787006	0.311827332	1.123460531	1.9651	262.1742	23.47	3.009090876	1.787951815	1	2	999	8.6	0	0.940649057	0	0	0.059350943	4	0.207297874
1	1.931750536	1.797531247	0	1.195837021	2.383	300.8246	6.48	3.24820772	2.628890406	0	2	999	7.9	0	0.759746927	0	0	0.240253073	3	0.074674934
1	0.59335053	0.579788923	0.363816828	0.499582589	1.0981	177.4556	20.23	2.064473732	2.064473732	1	1	999	-999	0	0	0	0	1	1	0.214556758
1	2.176438808	3.343781948	0.3894912	2.019268513	2.834	392.8719	91.67	1.900468734	1.900468734	2	5	999	-999	0	0	0	0	1	2	0.227257013
1	3.246241093	3.782015562	0.418349266	2.578372955	4.3704	613.096	108.55	4.264987711	4.119584562	1	10	999	7	0	0.284747249	0	0	0.715252751	9	0.207964664
1	1.277965069	1.806528926	0.630680561	1.230383635	1.694	245.6588	81.78	1.540409988	1.540409988	3	5	999	-999	0	0	0	0	1	6	0.1837063
1	1.664495468	1.512114644	0	0.928562462	2.4505	303.8252	12.47	4.269453686	2.861079396	0	2	999	8.8	0	0.961713496	0	0	0.038286504	6	0.135407411
1	2.332885742	1.91039598	0	1.115331292	2.4056	318.8641	31.78	5.315498291	3.344372537	0	2	999	9.4	0	0.99009901	0	0	0.00990099	4	0.142814842
1	2.422536135	1.628998041	0	0.714035034	2.4037	315.8602	28.54	5.304709722	3.613084012	0	1	999	9.1	0	0.980437696	0	0	0.019562304	3	0.119715495
1	1.331716895	1.430055141	0.256917924	0.848898113	1.468	211.6442	38.33	2.55214545	2.55214545	1	3	999	-999	0	0	0	0	1	2	0.150954806
1	2.0167799	2.103894472	0	1.179923058	2.5562	305.4158	30.27	4.29720369	2.326077936	0	3	999	9.4	0	0.99009901	0	0	0.00990099	5	0.151435832
1	2.546001196	2.077185869	0.327589333	1.664504409	2.1492	298.7659	35.83	3.526382165	2.118007875	1	3	999	8.8	0	0.961713496	0	0	0.038286504	1	0.135059325
1	2.15984726	1.655055046	0.278232574	1.042170286	2.152	264.364	15.27	3.16115472	1.563901417	1	2	999	9	0	0.975496632	0	0	0.024503368	1	0.211046744
1	1.923639536	1.72641325	0	1.184261203	2.3174	279.3753	12.47	4.965234534	3.273608824	0	2	999	9.1	0	0.980437696	0	0	0.019562304	3	0.191370461
1	2.18654418	2.331069469	0.15394561	1.982905149	2.8751	370.4411	62.24	1.474294513	-0.33226068	1	6	999	9.2	0	0.984398338	0	0	0.015601662	6	0.198897833
1	2.341459036	1.948782682	0	1.090609789	3.0338	357.4869	12.47	5.752850267	4.531711205	0	2	999	8.6	0	0.940649057	0	0	0.059350943	9	0.186190679
1	2.013972521	3.156443357	0.515544474	2.002896786	3.1177	402.4861	113.41	3.303615943	1.200726248	3	8	999	9.5	0	0.992119316	0	0	0.007880684	7	0.178049822
1	2.623105764	2.356954813	0.381895244	1.801196218	3.1267	388.5009	49.41	3.955677771	2.728050671	1	4	9.2	8.6	0	0.925973368	0.000925973	0.014675689	0.05842497	5	0.230246793
1	1.402524829	1.433234692	0.322614789	0.655937731	1.6684	254.1226	29.1	2.893090256	2.893090256	1	2	999	-999	0	0	0	0	1	3	0.211299917
1	1.224689603	1.66225934	0.210215852	1.158979416	1.8104	237.2512	70.78	0.933770691	0.933770691	2	5	999	-999	0	0	0	0	1	5	0.22498274
1	2.527555466	2.307934761	0	1.644865513	2.9036	377.4536	36.44	4.195000795	3.782565075	0	4	999	7.6	0	0.61313682	0	0	0.38686318	6	0.135899884
1	1.830710411	1.994336843	0	1.102908492	2.5327	324.3911	36.26	2.958616765	0.987491011	0	3	999	9.4	0	0.99009901	0	0	0.00990099	6	0.20437516
1	2.002665043	1.823606133	0.593847156	0.668254673	1.8517	235.28	43.09	2.894270743	2.894270743	2	2	999	-999	0	0	0	0	1	1	0.166681006
1	2.348890066	2.168017626	0.013556009	1.361244082	2.2901	312.7924	23.55	3.958563001	3.340321484	0	3	999	7.9	0	0.759746927	0	0	0.240253073	0	0.174306719
1	1.795383215	1.615471125	0.334628969	1.300064206	2.3096	289.7987	23.47	3.305741934	1.154507271	1	2	999	9.6	0	0.993729988	0	0	0.006270012	5	0.151234275
1	2.663131475	1.89067924	0	1.098207951	2.3676	342.2208	29.66	4.80389789	4.770702615	0	3	999	6.3	0	0.073587556	0	0	0.926412444	1	0.190440084
1	2.060236931	3.080076218	0.454877675	1.796060443	2.9768	410.9053	74.6	2.89501391	2.89501391	2	4	999	-999	0	0	0	0	1	2	0.21412175
1	1.963777661	3.141283751	0.287322402	1.839987516	3.4152	466.9684	80.67	3.510280428	3.510280428	1	5	999	-999	0	0	0	0	1	5	0.157171456
1	1.231686592	1.711254597	0.252411932	1.537132502	2.24	284.7806	41.57	2.476330205	0.597469266	1	4	999	9.3	0	0.987567265	0	0	0.012432735	8	0.2028206
1	2.032296896	1.506608367	0.229946032	1.182245612	2.383	300.8246	15.27	4.325408104	1.843649621	1	2	999	10	0	0.997494407	0	0	0.002505593	4	0.137252737
1	1.976196647	1.714339852	0	1.004319787	2.5239	314.8511	6.48	5.177362943	3.20623719	0	2	999	9.4	0	0.99009901	0	0	0.00990099	4	0.145857662
1	2.212311506	2.432440758	0.319787532	1.455261827	2.1072	315.7105	87.28	2.504844746	2.504843656	1	6	999	1.8	0	2.51188E-06	0	0	0.999997488	2	0.162205136
1	2.229245186	1.632568955	0	0.890277386	2.3312	311.8043	12.47	5.128965325	3.907826264	0	2	999	8.6	0	0.940649057	0	0	0.059350943	0	0.106983821
1	2.768196821	1.991783738	0	1.649800658	2.4947	343.8736	44.14	3.897965434	3.54406901	0	3	999	7.5	0	0.557311634	0	0	0.442688366	1	0.171925118
1	1.173651695	1.206048965	0.187910572	0.892693877	2.24	284.7806	56.84	3.147424345	1.833015072	2	4	999	8.7	0	0.952273279	0	0	0.047726721	9	0.206757715
1	2.608690977	2.568040848	0.258050025	1.572270274	2.3303	349.2101	41.57	3.621691883	3.003450365	1	4	999	7.9	0	0.759746927	0	0	0.240253073	1	0.106228779
1	2.794265747	2.616514683	0.277452201	2.058582067	2.978	404.9564	68.14	3.193496461	2.647956107	1	5	999	7.8	0	0.715252751	0	0	0.284747249	6	0.221359501
1	1.967952728	2.14124465	0.286833286	1.710498571	2.2057	299.3634	41.93	1.244888411	0.467604186	1	4	999	8.1	0	0.833662469	0	0	0.166337531	1	0.148475944
1	1.83777225	3.096357584	0.480278611	2.157233477	3.2458	470.4775	100.9	2.226144667	2.226144667	2	6	999	-999	0	0	0	0	1	4	0.152579879
1	1.885925651	3.481003284	0.418106437	2.081257105	2.7546	360.4429	91.67	1.255862896	1.255862896	2	5	999	-999	0	0	0	0	1	2	0.184191827
1	0.723731101	1.424747705	0.035239872	1.447032452	2.1283	240.3409	40.62	1.449468899	1.449468899	0	4	999	-999	0	0	0	0	1	6	0.128632927
1	2.378167152	2.310240984	0	1.355258346	2.5788	323.4553	55.57	4.881016072	2.909890318	0	3	999	9.4	0	0.99009901	0	0	0.00990099	5	0.086972607
1	1.693149447	1.552919388	0.19710052	1.431375146	1.5756	216.2354	50.69	1.970392034	1.970391689	1	4	999	1.3	0	7.94328E-07	0	0	0.999999206	3	0.228124529
1	0.19616583	0.226472318	0.060687475	0.059097555	0.4227	42.0795	0	1.619394036	1.619394036	0	0	999	-999	0	0	0	0	1	0	0.184340916
1	1.213720798	1.133069515	0.240399644	0.714771092	1.4121	161.2429	26.02	2.271980763	0.033701605	2	1	999	9.7	0	0.995013121	0	0	0.004986879	1	0.142968055
1	2.370145559	1.857513785	0.217569888	1.205150604	2.4878	339.8177	41.46	5.711961157	3.833100219	1	4	999	9.3	0	0.987567265	0	0	0.012432735	4	0.228626427
1	1.470498443	1.598817945	0.248176858	1.45807898	2.0843	262.3465	33.73	1.500160397	0.458811139	1	4	999	8.4	0	0.909090909	0	0	0.090909091	3	0.096012476
1	1.830906034	1.515897632	0.148678839	0.994415522	2.4015	280.4063	15.27	4.214005201	1.367633157	1	2	999	10.6	0	0.999369441	0	0	0.000630559	5	0.120808491
1	2.267153263	1.583818793	0	0.747812092	2.1404	267.3889	28.54	4.105335366	3.409383765	0	1	999	8	0	0.799239991	0	0	0.200760009	2	0.13499332
1	2.280275106	1.564448953	0.281115055	0.974905193	2.3497	291.386	23.47	3.335353181	2.114214119	1	2	999	8.6	0	0.940649057	0	0	0.059350943	0	0.202516803
1	2.246786356	1.716989279	0.012653127	1.089091063	2.5562	305.4125	12.47	5.357364944	3.665739235	0	2	999	9.1	0	0.980437696	0	0	0.019562304	6	0.121562158
1	1.582634091	1.605057597	0	1.333494544	2.9074	339.47	29.54	4.577577367	3.356438305	0	3	999	8.6	0	0.940649057	0	0	0.059350943	9	0.158097078
1	1.933699608	1.358940721	0	1.239342332	2.0767	250.3375	15.6	3.432751254	1.553890315	0	2	999	9.3	0	0.987567265	0	0	0.012432735	1	0.126478007
1	2.30329752	2.46080327	0.322281867	1.59356916	2.8644	381.4423	52.65	3.380709269	0.898950786	1	5	999	10	0	0.997494407	0	0	0.002505593	6	0.102829962
1	2.285004139	3.718642712	0.183929607	2.635254145	3.2821	441.5155	102.26	3.377365991	3.36660043	1	7	999	5.8	0	0.024503368	0	0	0.975496632	4	0.184935519
1	2.036676645	2.178843498	0.37402457	1.447430372	2.1109	265.3521	42.82	2.115699971	1.077743381	1	3	999	8.4	0	0.909090909	0	0	0.090909091	2	0.167582979
1	2.35748148	1.700874805	0.261310279	1.097911954	2.0554	305.1577	41.46	3.334446552	3.334445462	1	3	999	1.8	0	2.51188E-06	0	0	0.999997488	1	0.208770546
1	2.02293539	1.456272244	0.156374663	0.776869059	2.2333	278.3476	33.62	4.830484867	3.516075594	1	3	999	8.7	0	0.952273279	0	0	0.047726721	4	0.159452101
1	2.079255581	1.949693918	0.343507051	1.068902373	2.3742	292.3741	38.05	3.565465501	3.501628138	1	3	999	6.6	0	0.136806889	0	0	0.863193111	6	0.166873686
1	1.961877942	1.684697509	0	1.074972272	2.3585	278.3905	6.48	4.545981327	2.574855573	0	2	999	9.4	0	0.99009901	0	0	0.00990099	4	0.056424506
1	-0.53513968	0.103119776	0.019523544	0.16779846	0.6956	168.0377	9.23	1.724380056	1.724380056	0	1	999	-999	0	0	0	0	1	3	0.162471886
1	1.810027957	1.58465302	0.144674152	0.980888963	2.2606	266.3798	15.27	4.194907491	1.570654588	1	2	999	10.2	0	0.998417615	0	0	0.001582385	4	0.033644836
1	1.799582839	1.946374059	0.367136121	1.339641213	2.0491	271.3533	32.7	2.251010847	1.119513208	1	3	9.6	8.5	0	0.920603826	0.000461395	0.005808617	0.073126161	0	0.1733942
1	2.350776672	1.754892468	0.359902531	1.381099582	2.8477	347.492	23.47	4.578714663	2.887088953	1	2	999	9.1	0	0.980437696	0	0	0.019562304	1	0.180221008
1	1.484668612	1.574976206	0	1.14250803	2.2399	271.3962	12.47	3.699681704	2.570807458	0	2	999	8.5	0	0.926412444	0	0	0.073587556	1	0.093812743
1	2.112258434	2.41975069	0	2.065299273	3.2127	392.5325	32.78	3.067407486	2.766722326	0	4	999	7.4	0	0.5	0	0	0.5	6	0.176070353
1	1.636900067	1.612369061	0.513770759	1.143038273	2.099	257.3697	23.47	3.11799787	1.988598817	1	2	10.3	8.5	0	0.925247626	9.25248E-05	0.001164818	0.073495031	0	0.12718603
1	1.100934625	1.636264086	0.292818367	1.179578424	1.6391	260.212	55.56	1.619337825	1.619337825	2	4	999	-999	0	0	0	0	1	3	0.179785575
1	1.608342767	1.650660872	0.529802561	1.024917483	2.0667	245.359	46.25	3.150568487	1.088176546	3	2	10.3	9.5	0	0.990871882	9.90872E-06	0.001247434	0.007870775	0	0.231728272
1	2.08233428	2.627407074	0.012629963	2.020077467	2.8986	395.4473	65.07	2.447715934	1.829474416	0	6	999	7.9	0	0.759746927	0	0	0.240253073	6	0.205173037
1	2.169813156	1.767877698	0	1.315390825	2.0739	284.7394	32.67	2.843447816	2.843420437	0	3	999	3.2	0	6.30918E-05	0	0	0.999936908	1	0.107099187
1	2.090582609	2.186672688	0	1.704662204	2.3761	295.378	26.79	2.036068967	1.174348125	0	4	999	8.2	0	0.863193111	0	0	0.136806889	3	0.199111686
1	1.363614202	1.257472157	0.237938121	1.219820619	1.6851	202.2947	15.27	1.851870051	0.14350766	1	2	999	9.1	0	0.980437696	0	0	0.019562304	0	0.225165174
1	1.872521639	1.770152926	0.059188932	1.004866242	1.9535	308.1809	62.83	0.945472362	0.945472362	0	4	999	-999	0	0	0	0	1	1	0.189652982
1	1.978502631	1.705705643	0	1.043165565	2.3234	322.2277	12.47	4.50997151	3.288832449	0	2	999	8.6	0	0.940649057	0	0	0.059350943	2	0.142420102
1	2.19083786	1.811308026	0	1.156355023	2.4241	298.4458	31.78	4.94343242	3.440685723	0	2	999	8.9	0	0.96934657	0	0	0.03065343	5	0.189884907
1	0.002833244	0.308096677	0	0.360108376	0.7309	74.1212	9.23	1.112293872	1.112293872	0	1	999	-999	0	0	0	0	1	2	0.212514044
1	1.811580777	1.879313707	0	1.176131725	2.5415	331.8353	21.7	3.673448554	3.664875438	0	3	999	5.7	0	0.019562304	0	0	0.980437696	6	0.120618117
1	1.845460057	3.376324415	0.279524267	2.244975567	3.5257	494.5236	106.97	2.371245755	2.371245755	1	7	999	-999	0	0	0	0	1	6	0.131678693
1	1.807565928	3.349043846	0.276262254	2.22030282	3.6666	508.5501	106.97	2.953582289	2.953582289	1	7	999	-999	0	0	0	0	1	8	0.159626471
1	1.477558613	1.365294814	0	1.001297474	2.1812	255.3968	3.24	4.149412224	3.020537978	0	1	999	8.5	0	0.926412444	0	0	0.073587556	0	0.090167472
1	1.921652198	1.608014941	0	1.087099791	2.3761	295.3747	21.7	4.319815432	2.628189722	0	3	999	9.1	0	0.980437696	0	0	0.019562304	4	0.119283003
1	1.932977796	3.016385794	0.418604642	1.72241652	2.9953	390.487	74.6	2.768651273	2.768651273	2	4	999	-999	0	0	0	0	1	2	0.15059754
1	1.846720457	1.538734436	0.001183104	1.117486596	2.5424	294.4328	6.48	4.92757801	2.956452256	0	2	999	9.4	0	0.99009901	0	0	0.00990099	4	0.074462013
1	2.036036253	2.254805803	0.376267433	1.257337451	2.7618	356.8448	49.41	2.329606054	1.711364536	1	4	999	7.9	0	0.759746927	0	0	0.240253073	7	0.231369572
1	2.1634655	2.309553385	0.000714354	2.028539658	2.2852	296.5424	121.26	4.364914331	4.364914331	0	2	999	-999	0	0	0	0	1	9	0.159222844
1	2.111212254	2.346926451	0.301367611	1.280717015	2.0102	266.294	63.4	1.788540709	1.788540709	2	4	999	-999	0	0	0	0	1	3	0.165437681
1	2.3017416	1.576527596	0	0.780697644	2.4222	295.4419	28.54	4.813417826	3.121792116	0	1	999	9.1	0	0.980437696	0	0	0.019562304	3	0.087857081
1	2.442559719	2.199418068	0.691464603	1.825029254	2.3498	348.7552	73.13	1.862656893	1.862656346	2	5	999	1.5	0	1.25892E-06	0	0	0.999998741	3	0.141964158
1	2.022750854	1.55312252	0.519866943	1.035370946	1.8536	238.2839	41.13	-0.624980569	-1.753854815	2	3	999	8.5	0	0.926412444	0	0	0.073587556	2	0.179653284
1	1.923639536	1.72641325	0	1.184261203	2.3174	279.3753	12.47	4.965234534	3.273608824	0	2	999	9.1	0	0.980437696	0	0	0.019562304	3	0
1	1.93475008	2.948711157	0.444081515	1.8038553	2.8544	376.4605	74.6	2.48746511	2.48746511	2	4	999	-999	0	0	0	0	1	1	0.032695438
1	1.542023182	1.528899431	0	1.175686359	2.287	270.3685	25.36	2.326901886	0.910056673	0	3	999	8.8	0	0.961713496	0	0	0.038286504	6	0.168437458
